x:  0.7 , xnext:  0.63
x:  0.675738719846 , xnext:  0.657347707041
x:  0.657347707041 , xnext:  0.675725097267
x:  0.675725097267 , xnext:  0.657362070572
x:  0.657362070572 , xnext:  0.675711536236
x:  0.675711536236 , xnext:  0.657376368101
x:  0.657376368101 , xnext:  0.67569803629
x:  0.67569803629 , xnext:  0.657390600131
x:  0.657390600131 , xnext:  0.675684596971
x:  0.675684596971 , xnext:  0.657404767161
x:  0.657404767161 , xnext:  0.675671217825
x:  0.675671217825 , xnext:  0.657418869684
x:  0.657418869684 , xnext:  0.675657898402
x:  0.675657898402 , xnext:  0.657432908187
x:  0.657432908187 , xnext:  0.67564463826
x:  0.67564463826 , xnext:  0.657446883152
x:  0.657446883152 , xnext:  0.675631436957
x:  0.675631436957 , xnext:  0.657460795057
x:  0.657460795057 , xnext:  0.67561829406
x:  0.67561829406 , xnext:  0.657474644374
x:  0.657474644374 , xnext:  0.675605209138
x:  0.675605209138 , xnext:  0.657488431571
x:  0.657488431571 , xnext:  0.675592181764
x:  0.675592181764 , xnext:  0.65750215711
x:  0.65750215711 , xnext:  0.675579211517
x:  0.675579211517 , xnext:  0.657515821449
x:  0.657515821449 , xnext:  0.675566297979
x:  0.675566297979 , xnext:  0.657529425042
x:  0.657529425042 , xnext:  0.675553440738
x:  0.675553440738 , xnext:  0.657542968335
x:  0.657542968335 , xnext:  0.675540639385
x:  0.675540639385 , xnext:  0.657556451773
x:  0.657556451773 , xnext:  0.675527893514
x:  0.675527893514 , xnext:  0.657569875796
x:  0.657569875796 , xnext:  0.675515202725
x:  0.675515202725 , xnext:  0.657583240837
x:  0.657583240837 , xnext:  0.675502566622
x:  0.675502566622 , xnext:  0.657596547327
x:  0.657596547327 , xnext:  0.675489984811
x:  0.675489984811 , xnext:  0.657609795693
x:  0.657609795693 , xnext:  0.675477456905
x:  0.675477456905 , xnext:  0.657622986354
x:  0.657622986354 , xnext:  0.675464982518
x:  0.675464982518 , xnext:  0.65763611973
x:  0.65763611973 , xnext:  0.67545256127
x:  0.67545256127 , xnext:  0.657649196232
x:  0.657649196232 , xnext:  0.675440192783
x:  0.675440192783 , xnext:  0.657662216269
x:  0.657662216269 , xnext:  0.675427876683
x:  0.675427876683 , xnext:  0.657675180247
x:  0.657675180247 , xnext:  0.675415612602
x:  0.675415612602 , xnext:  0.657688088566
x:  0.657688088566 , xnext:  0.675403400173
x:  0.675403400173 , xnext:  0.657700941623
x:  0.657700941623 , xnext:  0.675391239033
x:  0.675391239033 , xnext:  0.657713739811
x:  0.657713739811 , xnext:  0.675379128824
x:  0.675379128824 , xnext:  0.657726483518
x:  0.657726483518 , xnext:  0.675367069191
x:  0.675367069191 , xnext:  0.65773917313
x:  0.65773917313 , xnext:  0.67535505978
x:  0.67535505978 , xnext:  0.657751809028
x:  0.657751809028 , xnext:  0.675343100245
x:  0.675343100245 , xnext:  0.657764391589
x:  0.657764391589 , xnext:  0.675331190239
x:  0.675331190239 , xnext:  0.657776921188
x:  0.657776921188 , xnext:  0.675319329421
x:  0.675319329421 , xnext:  0.657789398194
x:  0.657789398194 , xnext:  0.675307517453
x:  0.675307517453 , xnext:  0.657801822973
x:  0.657801822973 , xnext:  0.675295753999
x:  0.675295753999 , xnext:  0.65781419589
x:  0.65781419589 , xnext:  0.675284038727
x:  0.675284038727 , xnext:  0.657826517303
x:  0.657826517303 , xnext:  0.675272371308
x:  0.675272371308 , xnext:  0.657838787568
x:  0.657838787568 , xnext:  0.675260751417
x:  0.675260751417 , xnext:  0.657851007038
x:  0.657851007038 , xnext:  0.675249178731
x:  0.675249178731 , xnext:  0.657863176062
x:  0.657863176062 , xnext:  0.675237652931
x:  0.675237652931 , xnext:  0.657875294986
x:  0.657875294986 , xnext:  0.675226173699
x:  0.675226173699 , xnext:  0.657887364152
x:  0.657887364152 , xnext:  0.675214740723
x:  0.675214740723 , xnext:  0.6578993839
x:  0.6578993839 , xnext:  0.675203353692
x:  0.675203353692 , xnext:  0.657911354565
x:  0.657911354565 , xnext:  0.675192012298
x:  0.675192012298 , xnext:  0.657923276481
x:  0.657923276481 , xnext:  0.675180716237
x:  0.675180716237 , xnext:  0.657935149976
x:  0.657935149976 , xnext:  0.675169465206
x:  0.675169465206 , xnext:  0.657946975378
x:  0.657946975378 , xnext:  0.675158258907
x:  0.675158258907 , xnext:  0.65795875301
x:  0.65795875301 , xnext:  0.675147097042
x:  0.675147097042 , xnext:  0.657970483193
x:  0.657970483193 , xnext:  0.675135979319
x:  0.675135979319 , xnext:  0.657982166244
x:  0.657982166244 , xnext:  0.675124905447
x:  0.675124905447 , xnext:  0.657993802477
x:  0.657993802477 , xnext:  0.675113875137
x:  0.675113875137 , xnext:  0.658005392204
x:  0.658005392204 , xnext:  0.675102888104
x:  0.675102888104 , xnext:  0.658016935733
x:  0.658016935733 , xnext:  0.675091944064
x:  0.675091944064 , xnext:  0.658028433371
x:  0.658028433371 , xnext:  0.675081042739
x:  0.675081042739 , xnext:  0.658039885421
x:  0.658039885421 , xnext:  0.675070183849
x:  0.675070183849 , xnext:  0.658051292182
x:  0.658051292182 , xnext:  0.675059367119
x:  0.675059367119 , xnext:  0.658062653951
x:  0.658062653951 , xnext:  0.675048592278
x:  0.675048592278 , xnext:  0.658073971025
x:  0.658073971025 , xnext:  0.675037859053
x:  0.675037859053 , xnext:  0.658085243694
x:  0.658085243694 , xnext:  0.675027167178
x:  0.675027167178 , xnext:  0.658096472249
x:  0.658096472249 , xnext:  0.675016516388
x:  0.675016516388 , xnext:  0.658107656975
x:  0.658107656975 , xnext:  0.675005906418
x:  0.675005906418 , xnext:  0.658118798156
x:  0.658118798156 , xnext:  0.674995337009
x:  0.674995337009 , xnext:  0.658129896076
x:  0.658129896076 , xnext:  0.674984807901
x:  0.674984807901 , xnext:  0.658140951011
x:  0.658140951011 , xnext:  0.67497431884
x:  0.67497431884 , xnext:  0.65815196324
x:  0.65815196324 , xnext:  0.67496386957
x:  0.67496386957 , xnext:  0.658162933035
x:  0.658162933035 , xnext:  0.674953459841
x:  0.674953459841 , xnext:  0.658173860669
x:  0.658173860669 , xnext:  0.674943089404
x:  0.674943089404 , xnext:  0.65818474641
x:  0.65818474641 , xnext:  0.67493275801
x:  0.67493275801 , xnext:  0.658195590525
x:  0.658195590525 , xnext:  0.674922465415
x:  0.674922465415 , xnext:  0.658206393279
x:  0.658206393279 , xnext:  0.674912211377
x:  0.674912211377 , xnext:  0.658217154934
x:  0.658217154934 , xnext:  0.674901995654
x:  0.674901995654 , xnext:  0.658227875749
x:  0.658227875749 , xnext:  0.674891818008
x:  0.674891818008 , xnext:  0.658238555982
x:  0.658238555982 , xnext:  0.674881678203
x:  0.674881678203 , xnext:  0.658249195887
x:  0.658249195887 , xnext:  0.674871576003
x:  0.674871576003 , xnext:  0.658259795718
x:  0.658259795718 , xnext:  0.674861511177
x:  0.674861511177 , xnext:  0.658270355726
x:  0.658270355726 , xnext:  0.674851483495
x:  0.674851483495 , xnext:  0.658280876159
x:  0.658280876159 , xnext:  0.674841492727
x:  0.674841492727 , xnext:  0.658291357263
x:  0.658291357263 , xnext:  0.674831538648
x:  0.674831538648 , xnext:  0.658301799282
x:  0.658301799282 , xnext:  0.674821621032
x:  0.674821621032 , xnext:  0.658312202459
x:  0.658312202459 , xnext:  0.674811739658
x:  0.674811739658 , xnext:  0.658322567034
x:  0.658322567034 , xnext:  0.674801894304
x:  0.674801894304 , xnext:  0.658332893244
x:  0.658332893244 , xnext:  0.674792084751
x:  0.674792084751 , xnext:  0.658343181325
x:  0.658343181325 , xnext:  0.674782310784
x:  0.674782310784 , xnext:  0.658353431511
x:  0.658353431511 , xnext:  0.674772572186
x:  0.674772572186 , xnext:  0.658363644035
x:  0.658363644035 , xnext:  0.674762868744
x:  0.674762868744 , xnext:  0.658373819125
x:  0.658373819125 , xnext:  0.674753200247
x:  0.674753200247 , xnext:  0.65838395701
x:  0.65838395701 , xnext:  0.674743566486
x:  0.674743566486 , xnext:  0.658394057916
x:  0.658394057916 , xnext:  0.674733967251
x:  0.674733967251 , xnext:  0.658404122066
x:  0.658404122066 , xnext:  0.674724402337
x:  0.674724402337 , xnext:  0.658414149684
x:  0.658414149684 , xnext:  0.67471487154
x:  0.67471487154 , xnext:  0.658424140988
x:  0.658424140988 , xnext:  0.674705374656
x:  0.674705374656 , xnext:  0.658434096198
x:  0.658434096198 , xnext:  0.674695911485
x:  0.674695911485 , xnext:  0.658444015531
x:  0.658444015531 , xnext:  0.674686481827
x:  0.674686481827 , xnext:  0.6584538992
x:  0.6584538992 , xnext:  0.674677085485
x:  0.674677085485 , xnext:  0.65846374742
x:  0.65846374742 , xnext:  0.674667722261
x:  0.674667722261 , xnext:  0.6584735604
x:  0.6584735604 , xnext:  0.674658391962
x:  0.674658391962 , xnext:  0.658483338352
x:  0.658483338352 , xnext:  0.674649094395
x:  0.674649094395 , xnext:  0.658493081481
x:  0.658493081481 , xnext:  0.674639829368
x:  0.674639829368 , xnext:  0.658502789995
x:  0.658502789995 , xnext:  0.674630596691
x:  0.674630596691 , xnext:  0.658512464098
x:  0.658512464098 , xnext:  0.674621396177
x:  0.674621396177 , xnext:  0.658522103992
x:  0.658522103992 , xnext:  0.674612227638
x:  0.674612227638 , xnext:  0.658531709878
x:  0.658531709878 , xnext:  0.67460309089
x:  0.67460309089 , xnext:  0.658541281955
x:  0.658541281955 , xnext:  0.674593985748
x:  0.674593985748 , xnext:  0.658550820422
x:  0.658550820422 , xnext:  0.67458491203
x:  0.67458491203 , xnext:  0.658560325474
x:  0.658560325474 , xnext:  0.674575869557
x:  0.674575869557 , xnext:  0.658569797305
x:  0.658569797305 , xnext:  0.674566858147
x:  0.674566858147 , xnext:  0.65857923611
x:  0.65857923611 , xnext:  0.674557877625
x:  0.674557877625 , xnext:  0.658588642077
x:  0.658588642077 , xnext:  0.674548927812
x:  0.674548927812 , xnext:  0.658598015399
x:  0.658598015399 , xnext:  0.674540008535
x:  0.674540008535 , xnext:  0.658607356262
x:  0.658607356262 , xnext:  0.674531119618
x:  0.674531119618 , xnext:  0.658616664854
x:  0.658616664854 , xnext:  0.674522260892
x:  0.674522260892 , xnext:  0.65862594136
x:  0.65862594136 , xnext:  0.674513432183
x:  0.674513432183 , xnext:  0.658635185963
x:  0.658635185963 , xnext:  0.674504633323
x:  0.674504633323 , xnext:  0.658644398846
x:  0.658644398846 , xnext:  0.674495864144
x:  0.674495864144 , xnext:  0.658653580189
x:  0.658653580189 , xnext:  0.674487124479
x:  0.674487124479 , xnext:  0.658662730173
x:  0.658662730173 , xnext:  0.674478414162
x:  0.674478414162 , xnext:  0.658671848974
x:  0.658671848974 , xnext:  0.674469733029
x:  0.674469733029 , xnext:  0.65868093677
x:  0.65868093677 , xnext:  0.674461080917
x:  0.674461080917 , xnext:  0.658689993736
x:  0.658689993736 , xnext:  0.674452457665
x:  0.674452457665 , xnext:  0.658699020044
x:  0.658699020044 , xnext:  0.674443863111
x:  0.674443863111 , xnext:  0.658708015869
x:  0.658708015869 , xnext:  0.674435297097
x:  0.674435297097 , xnext:  0.65871698138
x:  0.65871698138 , xnext:  0.674426759465
x:  0.674426759465 , xnext:  0.658725916748
x:  0.658725916748 , xnext:  0.674418250058
x:  0.674418250058 , xnext:  0.65873482214
x:  0.65873482214 , xnext:  0.67440976872
x:  0.67440976872 , xnext:  0.658743697725
x:  0.658743697725 , xnext:  0.674401315298
x:  0.674401315298 , xnext:  0.658752543667
x:  0.658752543667 , xnext:  0.674392889638
x:  0.674392889638 , xnext:  0.658761360132
x:  0.658761360132 , xnext:  0.674384491588
x:  0.674384491588 , xnext:  0.658770147281
x:  0.658770147281 , xnext:  0.674376120997
x:  0.674376120997 , xnext:  0.658778905278
x:  0.658778905278 , xnext:  0.674367777716
x:  0.674367777716 , xnext:  0.658787634283
x:  0.658787634283 , xnext:  0.674359461596
x:  0.674359461596 , xnext:  0.658796334456
x:  0.658796334456 , xnext:  0.67435117249
x:  0.67435117249 , xnext:  0.658805005954
x:  0.658805005954 , xnext:  0.674342910252
x:  0.674342910252 , xnext:  0.658813648935
x:  0.658813648935 , xnext:  0.674334674736
x:  0.674334674736 , xnext:  0.658822263554
x:  0.658822263554 , xnext:  0.674326465799
x:  0.674326465799 , xnext:  0.658830849966
x:  0.658830849966 , xnext:  0.674318283297
x:  0.674318283297 , xnext:  0.658839408325
x:  0.658839408325 , xnext:  0.674310127089
x:  0.674310127089 , xnext:  0.658847938783
x:  0.658847938783 , xnext:  0.674301997033
x:  0.674301997033 , xnext:  0.658856441491
x:  0.658856441491 , xnext:  0.674293892991
x:  0.674293892991 , xnext:  0.658864916598
x:  0.658864916598 , xnext:  0.674285814823
x:  0.674285814823 , xnext:  0.658873364255
x:  0.658873364255 , xnext:  0.674277762391
x:  0.674277762391 , xnext:  0.658881784608
x:  0.658881784608 , xnext:  0.67426973556
x:  0.67426973556 , xnext:  0.658890177804
x:  0.658890177804 , xnext:  0.674261734192
x:  0.674261734192 , xnext:  0.658898543989
x:  0.658898543989 , xnext:  0.674253758155
x:  0.674253758155 , xnext:  0.658906883307
x:  0.658906883307 , xnext:  0.674245807313
x:  0.674245807313 , xnext:  0.658915195902
x:  0.658915195902 , xnext:  0.674237881535
x:  0.674237881535 , xnext:  0.658923481915
x:  0.658923481915 , xnext:  0.674229980688
x:  0.674229980688 , xnext:  0.658931741488
x:  0.658931741488 , xnext:  0.674222104643
x:  0.674222104643 , xnext:  0.658939974762
x:  0.658939974762 , xnext:  0.674214253268
x:  0.674214253268 , xnext:  0.658948181875
x:  0.658948181875 , xnext:  0.674206426436
x:  0.674206426436 , xnext:  0.658956362965
x:  0.658956362965 , xnext:  0.674198624019
x:  0.674198624019 , xnext:  0.65896451817
x:  0.65896451817 , xnext:  0.674190845889
x:  0.674190845889 , xnext:  0.658972647625
x:  0.658972647625 , xnext:  0.674183091921
x:  0.674183091921 , xnext:  0.658980751467
x:  0.658980751467 , xnext:  0.674175361989
x:  0.674175361989 , xnext:  0.658988829828
x:  0.658988829828 , xnext:  0.67416765597
x:  0.67416765597 , xnext:  0.658996882842
x:  0.658996882842 , xnext:  0.67415997374
x:  0.67415997374 , xnext:  0.659004910641
x:  0.659004910641 , xnext:  0.674152315176
x:  0.674152315176 , xnext:  0.659012913356
x:  0.659012913356 , xnext:  0.674144680158
x:  0.674144680158 , xnext:  0.659020891118
x:  0.659020891118 , xnext:  0.674137068564
x:  0.674137068564 , xnext:  0.659028844056
x:  0.659028844056 , xnext:  0.674129480275
x:  0.674129480275 , xnext:  0.659036772297
x:  0.659036772297 , xnext:  0.674121915172
x:  0.674121915172 , xnext:  0.659044675971
x:  0.659044675971 , xnext:  0.674114373136
x:  0.674114373136 , xnext:  0.659052555202
x:  0.659052555202 , xnext:  0.674106854051
x:  0.674106854051 , xnext:  0.659060410118
x:  0.659060410118 , xnext:  0.6740993578
x:  0.6740993578 , xnext:  0.659068240841
x:  0.659068240841 , xnext:  0.674091884267
x:  0.674091884267 , xnext:  0.659076047497
x:  0.659076047497 , xnext:  0.674084433338
x:  0.674084433338 , xnext:  0.659083830208
x:  0.659083830208 , xnext:  0.674077004899
x:  0.674077004899 , xnext:  0.659091589096
x:  0.659091589096 , xnext:  0.674069598837
x:  0.674069598837 , xnext:  0.659099324283
x:  0.659099324283 , xnext:  0.674062215038
x:  0.674062215038 , xnext:  0.659107035888
x:  0.659107035888 , xnext:  0.674054853393
x:  0.674054853393 , xnext:  0.659114724031
x:  0.659114724031 , xnext:  0.67404751379
x:  0.67404751379 , xnext:  0.659122388831
x:  0.659122388831 , xnext:  0.674040196118
x:  0.674040196118 , xnext:  0.659130030405
x:  0.659130030405 , xnext:  0.674032900269
x:  0.674032900269 , xnext:  0.659137648871
x:  0.659137648871 , xnext:  0.674025626135
x:  0.674025626135 , xnext:  0.659145244345
x:  0.659145244345 , xnext:  0.674018373607
x:  0.674018373607 , xnext:  0.659152816941
x:  0.659152816941 , xnext:  0.674011142579
x:  0.674011142579 , xnext:  0.659160366775
x:  0.659160366775 , xnext:  0.674003932944
x:  0.674003932944 , xnext:  0.65916789396
x:  0.65916789396 , xnext:  0.673996744597
x:  0.673996744597 , xnext:  0.659175398609
x:  0.659175398609 , xnext:  0.673989577433
x:  0.673989577433 , xnext:  0.659182880834
x:  0.659182880834 , xnext:  0.673982431348
x:  0.673982431348 , xnext:  0.659190340747
x:  0.659190340747 , xnext:  0.673975306239
x:  0.673975306239 , xnext:  0.659197778457
x:  0.659197778457 , xnext:  0.673968202003
x:  0.673968202003 , xnext:  0.659205194076
x:  0.659205194076 , xnext:  0.673961118538
x:  0.673961118538 , xnext:  0.659212587711
x:  0.659212587711 , xnext:  0.673954055743
x:  0.673954055743 , xnext:  0.659219959472
x:  0.659219959472 , xnext:  0.673947013518
x:  0.673947013518 , xnext:  0.659227309465
x:  0.659227309465 , xnext:  0.673939991762
x:  0.673939991762 , xnext:  0.659234637798
x:  0.659234637798 , xnext:  0.673932990376
x:  0.673932990376 , xnext:  0.659241944576
x:  0.659241944576 , xnext:  0.673926009263
x:  0.673926009263 , xnext:  0.659249229906
x:  0.659249229906 , xnext:  0.673919048323
x:  0.673919048323 , xnext:  0.659256493891
x:  0.659256493891 , xnext:  0.67391210746
x:  0.67391210746 , xnext:  0.659263736636
x:  0.659263736636 , xnext:  0.673905186578
x:  0.673905186578 , xnext:  0.659270958244
x:  0.659270958244 , xnext:  0.673898285581
x:  0.673898285581 , xnext:  0.659278158816
x:  0.659278158816 , xnext:  0.673891404372
x:  0.673891404372 , xnext:  0.659285338456
x:  0.659285338456 , xnext:  0.673884542858
x:  0.673884542858 , xnext:  0.659292497265
x:  0.659292497265 , xnext:  0.673877700945
x:  0.673877700945 , xnext:  0.659299635342
x:  0.659299635342 , xnext:  0.67387087854
x:  0.67387087854 , xnext:  0.659306752787
x:  0.659306752787 , xnext:  0.673864075549
x:  0.673864075549 , xnext:  0.6593138497
x:  0.6593138497 , xnext:  0.673857291881
x:  0.673857291881 , xnext:  0.659320926179
x:  0.659320926179 , xnext:  0.673850527444
x:  0.673850527444 , xnext:  0.659327982322
x:  0.659327982322 , xnext:  0.673843782147
x:  0.673843782147 , xnext:  0.659335018226
x:  0.659335018226 , xnext:  0.673837055901
x:  0.673837055901 , xnext:  0.659342033987
x:  0.659342033987 , xnext:  0.673830348614
x:  0.673830348614 , xnext:  0.659349029702
x:  0.659349029702 , xnext:  0.673823660199
x:  0.673823660199 , xnext:  0.659356005465
x:  0.659356005465 , xnext:  0.673816990567
x:  0.673816990567 , xnext:  0.659362961371
x:  0.659362961371 , xnext:  0.673810339629
x:  0.673810339629 , xnext:  0.659369897514
x:  0.659369897514 , xnext:  0.673803707299
x:  0.673803707299 , xnext:  0.659376813987
x:  0.659376813987 , xnext:  0.67379709349
x:  0.67379709349 , xnext:  0.659383710883
x:  0.659383710883 , xnext:  0.673790498115
x:  0.673790498115 , xnext:  0.659390588295
x:  0.659390588295 , xnext:  0.673783921089
x:  0.673783921089 , xnext:  0.659397446313
x:  0.659397446313 , xnext:  0.673777362327
x:  0.673777362327 , xnext:  0.659404285028
x:  0.659404285028 , xnext:  0.673770821744
x:  0.673770821744 , xnext:  0.659411104531
x:  0.659411104531 , xnext:  0.673764299257
